FileNo,APINo,SpudDate,completion mo,CurrentWellName,CurrentOperator,Wellbore,WellType,WellStatus,Latitude,Longitude
30587,33061035500000,,,SIDONIA  52-2932H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,48.48773258,-102.3265785
30586,33061035490000,,,SIDONIA  53-2932H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,48.48773334,-102.3267848
30592,33061035540000,,,SIDONIA  56-2932H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,48.48781491,-102.3376617
18929,33009021830000,7/3/10,,SKIPJACK  1-30H,"EOG RESOURCES, INC.",HORIZONTAL,OG,DRY,48.92096717,-100.7074428
21382,33061018600000,,,VAN HOOK   126-0107H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.02235058,-102.262125
31207,33061036810000,7/26/15,,VAN HOOK   44-3626H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.93562358,-102.2659837
31206,33061036800000,,,VAN HOOK   46-3626H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.93603477,-102.2659837
29055,33061032350000,9/9/14,,VAN HOOK  132-1319H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.98430109,-102.2766172
29087,33061032430000,11/5/14,,VAN HOOK  134-1319H,"EOG RESOURCES, INC.",HORIZONTAL,OG,NC,47.99081345,-102.2771635
29089,33061032450000,11/9/14,,VAN HOOK  135-1319H,"EOG RESOURCES, INC.",HORIZONTAL,OG,NC,47.99053932,-102.2771654
19733,33061015350000,,,VAN HOOK  18-3526H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,47.93592737,-102.2795819
31578,33061037700000,,,VAN HOOK  22-3606H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.94701398,-102.2678686
29056,33061032360000,9/11/14,,VAN HOOK  25-1319H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.98416403,-102.2766181
29054,33061032340000,9/7/14,,VAN HOOK  34-1319H,"EOG RESOURCES, INC.",HORIZONTAL,OG,A,47.98443815,-102.2766162
29088,33061032440000,11/7/14,,VAN HOOK  35-1319H,"EOG RESOURCES, INC.",HORIZONTAL,OG,NC,47.99067638,-102.2771644
31399,33061037240000,,,VAN HOOK  36-35H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.93590547,-102.2816524
30969,33061036400000,,,VAN HOOK  47-3626H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.93555504,-102.2709803
30968,33061036390000,,,VAN HOOK  48-3626H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.93555504,-102.270572
30967,33061036380000,,,VAN HOOK  49-3626H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,47.93555504,-102.2703678
31605,33061037740000,,,VAN HOOK  56-2523H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.94987154,-102.2592443
30958,33061036320000,,,VAN HOOK  66-3606H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.94703727,-102.2677069
30957,33061036310000,,,VAN HOOK  67-3606H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.94705746,-102.2675027
30956,33061036300000,8/20/15,,VAN HOOK  68-3606H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.94707768,-102.2673026
30951,33061036290000,,,VAN HOOK  70-1411H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.98087369,-102.2803198
30950,33061036280000,,,VAN HOOK  71-1411H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.98101075,-102.2803188
30990,33061036470000,,,VAN HOOK  72-1411H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.97899662,-102.2795763
30989,33061036460000,7/23/15,,VAN HOOK  73-1411H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.97899643,-102.2797807
30988,33061036450000,7/22/15,,VAN HOOK  74-14H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.97899623,-102.279985
30981,33061036440000,6/10/15,,VAN HOOK  75-1514H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.99121474,-102.3151729
30980,33061036430000,6/11/15,,VAN HOOK  76-15H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.99121535,-102.3153773
30979,33061036420000,6/12/15,,VAN HOOK  78-15H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.99121595,-102.3155816
30978,33061036410000,6/13/15,,VAN HOOK  79-15H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.99121656,-102.3157859
31924,33061038190000,,,VAN HOOK  80-02H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.00887622,-102.2846304
17938,33061009720000,,,VAN HOOK  9-22H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,47.97679533,-102.3203743
20377,33013015520000,,,VANVILLE   16-1102H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.60494015,-102.3912756
20665,33013015650000,,,VANVILLE   23-2635H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.56716767,-102.3918438
20664,33013015640000,,,VANVILLE   24-2623H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.56717092,-102.3922571
17977,33013014570000,,,VANVILLE   3-12H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.61791771,-102.3843224
20728,33013015690000,12/16/11,,VANVILLE  17-1213H,"EOG RESOURCES, INC.",HORIZONTAL,OG,DRY,48.61229875,-102.3810926
20729,33013015700000,,,VANVILLE  18-1201H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.61229875,-102.380679
17988,33013014580000,,,VANVILLE  2-23H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.58898288,-102.4011884
18863,33061013130000,,,WAYZETTA   106-17H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.08030191,-102.279384
20242,33061016480000,,,WAYZETTA   107-29H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.03872952,-102.2766196
26661,33061027660000,11/11/13,,WAYZETTA   46-11M,"EOG RESOURCES, INC.",VERTICAL,ST,DRY,48.09415704,-102.2123232
27775,33061029890000,5/15/14,,WAYZETTA   53-3334H,"EOG RESOURCES, INC.",HORIZONTAL,OG,DRY,48.03620348,-102.2567608
31308,33061037130000,7/27/15,,WAYZETTA   96-3019H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.04602279,-102.2903023
31352,33061037210000,7/29/15,,WAYZETTA   97-3019H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.04602337,-102.2905069
31309,33061037140000,7/30/15,,WAYZETTA   98-3019H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.04602395,-102.2907115
16733,33061005540000,10/24/07,,WAYZETTA  100-26 SWD,"EOG RESOURCES, INC.",VERTICAL,SWD,A,48.0438492,-102.2167749
25703,33061025840000,,,WAYZETTA  33-2829HC,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.03872853,-102.2553038
25704,33061025850000,,,WAYZETTA  34-2829HC,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.03853664,-102.2553066
31322,33061037150000,7/3/15,,WAYZETTA  400-3019H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.0395211,-102.2897459
28034,33061030470000,4/26/14,,WAYZETTA  55-34M,"EOG RESOURCES, INC.",DIRECTIONAL,ST,DRY,48.02833277,-102.2389554
30748,33061035990000,,,WAYZETTA  62-2532H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.05093008,-102.1880056
30747,33061035980000,,,WAYZETTA  63-2532H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.05092999,-102.1882102
30746,33061035970000,,,WAYZETTA  64-2532H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.05092989,-102.1884147
30745,33061035960000,,,WAYZETTA  65-2532H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.0509298,-102.1886193
30857,33061036160000,,,WAYZETTA  66-2536H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.04260245,-102.2001647
30926,33061036220000,4/12/15,,WAYZETTA  67-2536H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.04221315,-102.2002575
30692,33061035830000,,,WAYZETTA  68-2531H,"EOG RESOURCES, INC.",HORIZONTAL,OG,PNC,48.04287654,-102.2002217
30693,33061035840000,4/13/15,,WAYZETTA  69-2531H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.04248727,-102.2002613
31323,33061037160000,7/5/15,,WAYZETTA  99-3019H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,48.0395211,-102.2895413
29679,33053063690000,,,WEST CLARK  06-01M,"EOG RESOURCES, INC.",VERTICAL,ST,LOC,47.93022964,-102.7850553
31247,33053069540000,,,WEST CLARK  103-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033409,-102.7870858
31248,33053069550000,,,WEST CLARK  104-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033337,-102.7868817
31249,33053069560000,,,WEST CLARK  105-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033266,-102.7866775
31250,33053069570000,,,WEST CLARK  106-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033195,-102.7864734
31251,33053069580000,,,WEST CLARK  107-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033123,-102.7862693
31387,33053070070000,,,WEST CLARK  108-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.920545,-102.7799375
31386,33053070060000,,,WEST CLARK  109-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054407,-102.7797334
31385,33053070050000,,,WEST CLARK  110-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054314,-102.7795293
31384,33053070040000,,,WEST CLARK  111-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054221,-102.7793251
31383,33053070030000,,,WEST CLARK  112-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054128,-102.779121
31382,33053070020000,,,WEST CLARK  113-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054035,-102.7789169
31381,33053070010000,,,WEST CLARK  114-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92053942,-102.7787128
31388,33053070080000,,,WEST CLARK  115-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92054593,-102.7801417
31252,33053069590000,,,WEST CLARK  116-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033052,-102.7860652
31403,33053070140000,,,WEST CLARK  117-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.9203348,-102.7872899
31380,33053070000000,,,WEST CLARK  118-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040867,-102.7800999
31379,33053069990000,,,WEST CLARK  119-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040774,-102.7798957
31378,33053069980000,,,WEST CLARK  120-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040681,-102.7796916
31376,33053069960000,,,WEST CLARK  121-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040495,-102.7792834
31374,33053069940000,,,WEST CLARK  122-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040309,-102.7788751
31253,33053069600000,,,WEST CLARK  126-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92019617,-102.7868427
31254,33053069610000,,,WEST CLARK  127-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92019546,-102.7866386
31256,33053069630000,,,WEST CLARK  128-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92019403,-102.7862303
31257,33053069640000,,,WEST CLARK  129-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92019332,-102.7860262
31377,33053069970000,,,WEST CLARK  131-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040588,-102.7794875
31375,33053069950000,,,WEST CLARK  132-0136H,"EOG RESOURCES, INC.",Confidential,Confidential,Confidential,47.92040402,-102.7790792
31255,33053069620000,,,WEST CLARK  134-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92019475,-102.7864345
31246,33053069530000,,,WEST CLARK  8-0136H,"EOG RESOURCES, INC.",HORIZONTAL,OG,LOC,47.92033552,-102.787494
12056,33061003450000,,,CHICAGO FEDERAL     1-35,EP OPERATING CO.,DIRECTIONAL,OG,PNC,47.768118,-102.414708
12469,33025004410000,7/14/88,,EPOC HIGGINS     1-27,EP OPERATING CO.,VERTICAL,OG,DRY,47.442176,-102.774146
11595,33053020700000,7/9/86,,FORT BERTHOLD TRIBES     1-13,EP OPERATING CO.,VERTICAL,OG,DRY,47.893607,-102.660907
11803,33075010700000,10/25/85,,HOMESTAKE ET AL     1-1,EP OPERATING CO.,VERTICAL,OG,DRY,48.971003,-101.635512
11681,33061003330000,10/19/85,,SANISH     1-23,EP OPERATING CO.,VERTICAL,OG,DRY,47.971356,-102.547303
12121,33009017920000,5/22/87,,STREICH     1-2,EP OPERATING CO.,VERTICAL,OG,DRY,48.714265,-101.219167
11646,33009017510000,10/17/85,,THORPE     1-17,EP OPERATING CO.,VERTICAL,OG,DRY,48.949343,-101.340815
12450,33025004400000,10/12/88,,TWO CROW     1-5,EP OPERATING CO.,VERTICAL,OG,DRY,47.755611,-102.606705
13204,33013012310000,7/13/91,,JOHNSON     19-11,"EPEX, INC.",VERTICAL,OG,DRY,48.755034,-102.405738
13014,33013012230000,10/17/90,,MONSON     34-9,"EPEX, INC.",VERTICAL,OG,DRY,48.899667,-102.460145
13294,33101004070000,1/3/92,,BERG     23-35,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.288705,-101.826703
13498,33055001010000,3/15/93,,BILLADEAU     24-9,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.733614,-102.077624
13516,33055001020000,,,BILLADEAU     32-21,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,PNC,47.71196,-102.07245
13319,33025004780000,2/26/92,,BORTH     33-34,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.420455,-102.382769
13236,33101004000000,8/26/91,,BOWERS     21-3,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.281871,-101.84905
12246,33007011300000,10/14/87,,CONNELL     23-34H,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.24403,-103.596095
13340,33101004110000,5/3/92,,DYKE     12-22,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.14764,-101.85378
14163,33101004390000,3/20/96,,DYKE     21-22,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.151705,-101.848996
13865,33089004620000,10/19/95,,FROEHLICH STATE     12-9,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,46.870774,-103.186427
13341,33101004120000,,,HAGEN     14-22,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,PNC,48.14135,-101.854726
13154,33055000810000,4/11/91,,HENDRICKSON STATE     44-16,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.805991,-102.067088
13258,33055000950000,10/21/91,,ODERMANN     33-10,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.823624,-102.051613
13402,33049001610000,8/12/92,,TANDBERG     23-14,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.419891,-100.964495
13523,33101004270000,5/18/93,,THOMPSON     34-34,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.285295,-101.195427
13320,33101004090000,7/28/92,,TRONDSON     34-22,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,48.141346,-101.844252
13271,33055000960000,11/12/91,,WEEKS     11-22,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.71553,-102.061717
13208,33055000900000,7/10/91,,ZAHNOW FEDERAL     44-35,EQUITABLE RESOURCES ENERGY CO.,VERTICAL,OG,DRY,47.675645,-102.02407
15289,33033002360000,,,FEDERAL     23-21,EQUITY OIL COMPANY,VERTICAL,OG,PNC,47.187551,-103.743081
3437,33075001830000,9/27/63,,LANISKI L. SMITH ET UX     1,EQUITY OIL COMPANY,VERTICAL,OG,DRY,48.525672,-101.242275
3413,33013005480000,8/18/63,,STARK     1,EQUITY OIL COMPANY,VERTICAL,OG,DRY,48.943253,-102.91449
9637,33075009270000,12/1/85,,PROSPERITY     1,"ERSKINE RESOURCES, INC.",VERTICAL,OG,DRY,48.997167,-101.882333
5071,33009010700000,6/1/71,,E. VAN HORN ET AL     1,ESTATE OF WM. G. HELIS,VERTICAL,OG,DRY,48.637897,-101.121961
7672,33053010830000,,,TRIBAL 3     1,ESTATE OF WM. G. HELIS,VERTICAL,OG,PNC,47.921963,-102.693083
10044,33061003070000,8/25/71,,WILLIAM BAUER     1-R,ESTATE OF WM. G. HELIS,VERTICAL,OG,DRY,48.299965,-101.972309
21766,33023007750000,,,DEJARDINE  16-21-162-102,ETERNAL ENERGY CORPORATION,HORIZONTAL,OG,PNC,48.83778848,-103.9272263
21851,33023007860000,,,STATE  15-36-162-102,ETERNAL ENERGY CORPORATION,HORIZONTAL,OG,PNC,48.80848131,-103.8672254
21749,33023007740000,,,STATE  15-36-163-102,ETERNAL ENERGY CORPORATION,HORIZONTAL,OG,PNC,48.89577425,-103.8656514
316,33079000020000,5/19/53,,ANDY LEROY JOHNSON     1,EVANS PRODUCTION CORP.,VERTICAL,OG,DRY,48.666612,-99.66421
8986,33033001120000,8/28/81,,"ALVIN TESCHER, ET AL     5-23","EVERETT DRILLING VENTURES, INC.",VERTICAL,OG,DRY,47.277575,-103.831439
19585,33089005960000,10/2/10,,HALEK 5-22  1,"EXECUTIVE DRILLING, LLC",VERTICAL,SWD,AB,46.841766,-102.8962399
9620,33053015440000,7/9/82,,CLOUSE     7-18,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.902425,-103.396867
8220,33053012320000,4/29/81,,FEDERAL     11-9,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.47681,-103.304104
7251,33053009640000,12/31/79,,FEDERAL     5-14,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.380836,-103.519361
9508,33053015230000,4/2/82,,JIM TAYLOR     15-23,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.879083,-103.697977
11253,33053019780000,11/14/84,,PHILLIP MOEN     7-14,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.901874,-103.43859
9793,33053015990000,9/4/82,,SCHMITZ     8-30,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.960366,-103.523677
9377,33053014910000,1/29/82,,SKOGEN-FEDERAL     1-21,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.889929,-103.864004
9619,33053015430000,7/9/82,,SYVERSON     7-34,EXETER EXPLORATION CO.,VERTICAL,OG,DRY,47.943492,-103.461524
9094,33101002820000,11/20/81,,KEISER     1-33,EXPLORATION CO.,VERTICAL,OG,DRY,48.289187,-101.741815
9092,33075009080000,11/9/81,,MILLER     1-35,EXPLORATION CO.,VERTICAL,OG,DRY,48.645625,-101.616635
9093,33075009090000,10/26/81,,THOMPSON     1-32,EXPLORATION CO.,VERTICAL,OG,DRY,48.559121,-101.687773
1876,33101000280000,6/13/58,,MAYME CRIDER     1,EXPLORATION DRILLING & SAMUEL GARY,VERTICAL,OG,DRY,48.497402,-101.889024
8613,33025002270000,6/16/81,,ADOLF GEIST     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.272123,-102.50193
14146,33007013660000,8/22/96,,BIG STICK (MADISON) UNIT     1908,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.102537,-103.40712
14144,33007013640000,,,BIG STICK (MADISON) UNIT     2414,"EXXON COMPANY, U.S.A.",VERTICAL,OG,PNC,47.102393,-103.423952
14145,33007013650000,,,BIG STICK (MADISON) UNIT     2605,"EXXON COMPANY, U.S.A.",VERTICAL,OG,PNC,47.082485,-103.437534
90024,33007900240000,7/15/81,,BIG STICK (MADISON) UNIT     3103,"EXXON COMPANY, U.S.A.",VERTICAL,SWD,PA,47.076827,-103.400106
7214,33025001470000,11/15/79,,BULL FAMILY     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.675836,-102.452182
8410,33105009060000,5/23/81,,CLARK     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.13099,-103.741215
11825,33105012320000,,,DONALD A. RIDER FEDERAL COM.     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,PNC,47.973109,-103.901728
12505,33105013520000,9/17/88,,DOROTHY BARTLETT     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.18889,-103.693282
9820,33105010460000,10/14/82,,F. MANSON     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.084427,-103.908262
9348,33089002660000,2/7/82,,HAMMON     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,46.822367,-102.33315
11249,33101003240000,11/30/84,,LOHSE     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.071857,-101.454192
14147,33007013670000,,,NORTH ELKHORN RANCH UNIT     2005,"EXXON COMPANY, U.S.A.",VERTICAL,OG,PNC,47.278562,-103.507572
9281,33065000160000,12/30/81,,OVRI     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.22141,-101.334061
10393,33105010880000,10/23/83,,R. E. BEARCE ET AL     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.041094,-103.899463
11620,33053020780000,7/4/85,,ROLFSRUD UNIT     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.974765,-102.988966
8140,33105008860000,12/12/80,,SOLBERG STATE     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,48.25375,-103.224133
11597,33053020710000,7/29/85,,STATE OF NORTH DAKOTA     2,"EXXON COMPANY, U.S.A.",VERTICAL,OG,DRY,47.936912,-103.67287
11776,33053021090000,,,WISER OIL B     1,"EXXON COMPANY, U.S.A.",VERTICAL,OG,PNC,47.924191,-103.654748
10170,33053016930000,5/29/83,,TANK     2-11,EXXON MOBIL CORPORATION,VERTICAL,OG,DRY,47.918062,-102.927492
696,33077000020000,9/8/54,,F. L. HEITKAMP STRATIGRAPHIC     1,"F. B. DOWNING, SR.",VERTICAL,OG,DRY,46.254463,-96.865518
871,33077000030000,5/14/55,,JAMES LINK     1,"F. B. DOWNING, SR.",VERTICAL,OG,DRY,46.252769,-96.842506
171,33095000020000,9/29/52,,HAROLD MURPHY     1,F. H. RHODES,VERTICAL,OG,DRY,48.948031,-99.117856
194,33095000030000,10/27/52,,R. R. GIBBENS     1,F. H. RHODES,VERTICAL,OG,DRY,48.415674,-99.065624
11799,33075010690000,11/9/85,,BREKHUS     14-25,FAIRBANKS OIL COMPANY,VERTICAL,OG,DRY,48.834028,-101.772176
11100,33075010230000,8/22/84,,DOUGLAS     13-6,FAIRBANKS OIL COMPANY,VERTICAL,OG,DRY,48.978601,-101.624767
11662,33009017540000,7/29/85,,KLOKSTAD     13-36,FAIRBANKS OIL COMPANY,VERTICAL,OG,DRY,48.993627,-100.859942
11535,33075010470000,5/19/85,,RITTER     14-24,FAIRBANKS OIL COMPANY,VERTICAL,OG,DRY,48.935401,-101.771461
11915,33025004290000,2/9/86,,GREASER     27-1,FANCHER OIL CO.,VERTICAL,OG,DRY,47.181248,-102.822872
5430,33007001590000,10/23/74,,AMERICAN LUTHERAN CHURCH     3-26,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,46.657024,-103.264808
3497,33013005690000,1/12/64,,BANK OF NORTH DAKOTA     1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,48.939637,-102.826665
9520,33089002750000,5/2/82,,BEARD     10-30,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,46.909528,-103.089508
2914,33009006120000,,,BJARNE SKAR     1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,PNC,48.656313,-100.795206
7399,33007004660000,12/30/79,,BURLINGTON NORTHERN     5-1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.234389,-103.556427
5675,33007001740000,,,BURLINGTON NORTHERN     8-1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,PNC,47.23597,-103.542936
2964,33075001290000,7/24/61,,CANFIELD     1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,48.50375,-101.154762
9570,33089002760000,,,CHORNE     13-23,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,PNC,46.921191,-103.017536
5453,33089001560000,8/16/74,,CHORNE     14-24,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,46.921634,-102.989245
7761,33007005610000,7/8/80,,CONNELL     6-2,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.234678,-103.574056
2956,33049000550000,7/10/61,,DONALD WINTERMUTE     1,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,48.384025,-100.877296
7657,33105008370000,4/5/80,,ELMER HEXEM     5-26,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,48.570216,-103.838272
5993,33053006770000,10/13/76,,ENSTULEN     4-24,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.54393,-103.754525
6724,33007002900000,10/18/78,,FEDERAL     11-4,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.231485,-103.490461
9120,33007007780000,11/30/81,,FEDERAL     12-20,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.012855,-103.642821
7061,33007003620000,8/29/79,,FEDERAL     12-29,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.000048,-103.642556
6520,33007002570000,,,FEDERAL     12-33,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,PNC,47.159176,-103.368144
4806,33007001370000,11/4/69,,FEDERAL     14-10,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,46.689467,-103.291267
5588,33007001700000,6/1/75,,FEDERAL     14-31,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.243674,-103.531973
7364,33007004510000,2/2/80,,FEDERAL     14-8,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.213777,-103.511566
5544,33007001660000,1/14/75,,FEDERAL     15-9,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,46.689508,-103.301798
9247,33007008020000,2/5/82,,FEDERAL     4-10,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.223418,-103.473506
6341,33007002330000,1/22/78,,FEDERAL     4-33,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,DRY,47.166299,-103.368144
8028,33007006090000,,,FEDERAL     5-10,"FARMERS UNION CENTRAL EXCHANGE, INC.",VERTICAL,OG,PNC,47.220667,-103.47464
